issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,红球4,红球5,直选注数,直选奖金,奇数,偶数,小号,大号,一区,二区,三区,和值,跨度,重号,邻号,孤号,AC,二连,二跳,三跳,四连,三连,五连,四跳,五跳
15051,2015-02-27,9 5 1 7 9,,9 5 1 7 9,,9832970.0,,224338128.46,,星期五,,2015-04-28,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '23', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,5,1,7,9,23.0,100000.0,5,0,1,4,1,1,3,31.0,8.0,2.0,1.0,2.0,0.0,0,0,1,0,0,0,0,0
15050,2015-02-26,0 3 9 1 9,,0 3 9 1 9,,8415860.0,,221819973.16,,星期四,,2015-04-27,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,3,9,1,9,13.0,100000.0,4,1,3,2,3,0,2,22.0,9.0,1.0,3.0,1.0,2.0,1,1,0,0,0,0,0,0
15049,2015-02-25,2 5 1 4 6,,2 5 1 4 6,,8449238.0,,218996201.76,,星期三,,2015-04-27,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,5,1,4,6,13.0,100000.0,2,3,3,2,2,3,0,18.0,5.0,2.0,3.0,0.0,1.0,1,1,0,0,1,0,0,0
15048,2015-02-17,0 8 5 2 9,,0 8 5 2 9,,8769684.0,,216156075.14,,星期二,,2015-04-20,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '19', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,8,5,2,9,19.0,100000.0,2,3,2,3,2,1,2,24.0,9.0,3.0,2.0,0.0,5.0,1,1,0,0,0,0,0,0
15047,2015-02-16,8 0 0 4 5,,8 0 0 4 5,,9225986.0,,213758929.98,,星期一,,2015-04-17,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '30', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,0,0,4,5,30.0,100000.0,1,4,3,2,2,2,1,17.0,8.0,2.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0
15046,2015-02-15,3 0 5 3 3,,3 0 5 3 3,,9413632.0,,212238196.84,,星期日,,2015-04-16,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '22', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,0,5,3,3,22.0,100000.0,4,1,4,1,4,1,0,14.0,5.0,2.0,0.0,3.0,-1.0,0,1,0,0,0,0,0,0
15045,2015-02-14,5 7 7 0 9,,5 7 7 0 9,,11145410.0,,209825517.16,,星期六,,2015-04-15,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '49', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,7,0,9,49.0,100000.0,4,1,1,4,1,1,3,28.0,9.0,2.0,1.0,2.0,1.0,0,2,0,0,0,0,0,0
15044,2015-02-13,7 2 5 4 5,,7 2 5 4 5,,11038622.0,,209264266.26,,星期五,,2015-04-14,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '320', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,2,5,4,5,320.0,100000.0,3,2,2,3,1,3,1,23.0,5.0,2.0,2.0,1.0,0.0,1,2,0,0,0,0,0,0
15043,2015-02-12,7 5 1 3 5,,7 5 1 3 5,,9806512.0,,235855341.48,,星期四,,2015-04-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '103', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,5,1,3,5,103.0,100000.0,5,0,2,3,2,2,1,21.0,6.0,3.0,2.0,0.0,-1.0,0,1,1,0,0,0,0,0
15042,2015-02-11,2 3 2 7 1,,2 3 2 7 1,,10936866.0,,241350150.6,,星期三,,2015-04-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '33', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,3,2,7,1,33.0,100000.0,3,2,4,1,4,0,1,15.0,6.0,2.0,5.0,-2.0,1.0,2,0,0,0,0,0,0,0
15041,2015-02-10,5 3 8 4 2,,5 3 8 4 2,,9910374.0,,239291086.26,,星期二,,2015-04-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '50', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,3,8,4,2,50.0,100000.0,2,3,3,2,2,2,1,22.0,6.0,1.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0
15040,2015-02-09,4 6 6 9 7,,4 6 6 9 7,,9639838.0,,239435003.0,,星期一,,2015-04-10,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '54', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,6,6,9,7,54.0,100000.0,2,3,1,4,0,3,2,32.0,5.0,1.0,5.0,-1.0,0.0,1,2,0,0,0,0,0,0
15039,2015-02-08,5 4 8 5 8,,5 4 8 5 8,,10150614.0,,240111482.38,,星期日,,2015-04-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '41', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,4,8,5,8,41.0,100000.0,2,3,1,4,0,3,2,30.0,4.0,0.0,3.0,2.0,-1.0,1,0,0,0,0,0,0,0
15038,2015-02-07,9 2 2 3 1,,9 2 2 3 1,,9254680.0,,239237681.52,,星期六,,2015-04-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '35', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,2,2,3,1,35.0,100000.0,3,2,4,1,4,0,1,17.0,8.0,2.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0
15037,2015-02-06,1 5 1 9 6,,1 5 1 9 6,,10800682.0,,238202888.32,,星期五,,2015-04-07,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '31', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,5,1,9,6,31.0,100000.0,4,1,2,3,2,2,1,22.0,8.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0
15036,2015-02-05,8 7 1 1 5,,8 7 1 1 5,,10190678.0,,236010554.14,,星期四,,2015-04-07,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '29', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,7,1,1,5,29.0,100000.0,4,1,2,3,2,1,2,22.0,7.0,2.0,3.0,0.0,2.0,1,1,0,0,0,0,0,0
15035,2015-02-04,6 7 4 5 3,,6 7 4 5 3,,9767700.0,,233917121.92,,星期三,,2015-04-07,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '53', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,7,4,5,3,53.0,100000.0,3,2,2,3,1,3,1,25.0,4.0,3.0,4.0,-2.0,0.0,0,0,0,0,0,1,0,0
15034,2015-02-03,0 4 9 3 5,,0 4 9 3 5,,11078912.0,,234430948.92,,星期二,,2015-04-07,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '17', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,4,9,3,5,17.0,100000.0,3,2,3,2,2,2,1,21.0,9.0,2.0,3.0,0.0,3.0,0,0,0,0,1,0,0,0
15033,2015-02-02,9 8 6 3 7,,9 8 6 3 7,,10693234.0,,230702282.04,,星期一,,2015-04-03,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '27', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,8,6,3,7,27.0,100000.0,3,2,1,4,1,1,3,33.0,6.0,1.0,1.0,3.0,2.0,0,0,0,1,0,0,0,0
15032,2015-02-01,4 1 3 4 3,,4 1 3 4 3,,9391078.0,,228162597.38,,星期日,,2015-02-01,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '70', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,1,3,4,3,70.0,100000.0,3,2,5,0,3,2,0,15.0,3.0,2.0,5.0,-2.0,-1.0,1,1,0,0,0,0,0,0
15031,2015-01-31,5 2 4 3 0,,5 2 4 3 0,,9842668.0,,230560969.16,,星期六,,2015-04-01,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '30', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,4,3,0,30.0,100000.0,2,3,4,1,3,2,0,14.0,5.0,3.0,2.0,0.0,1.0,0,1,0,1,0,0,0,0
15030,2015-01-30,8 2 0 6 4,,8 2 0 6 4,,10711156.0,,228738061.84,,星期五,,2015-03-31,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,0,6,4,14.0,100000.0,0,5,3,2,2,2,1,20.0,8.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,1
15029,2015-01-29,9 2 7 5 9,,9 2 7 5 9,,10852310.0,,224889595.4,,星期四,,2015-03-30,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '50', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,2,7,5,9,50.0,100000.0,4,1,1,4,1,1,3,32.0,7.0,2.0,2.0,1.0,1.0,0,0,1,0,0,0,0,0
15028,2015-01-28,3 5 7 4 4,,3 5 7 4 4,,10614466.0,,224571963.5,,星期三,,2015-03-30,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '76', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,5,7,4,4,76.0,100000.0,3,2,3,2,1,3,1,23.0,4.0,0.0,2.0,3.0,0.0,2,1,0,0,0,0,0,0
15027,2015-01-27,2 8 1 1 8,,2 8 1 1 8,,10024574.0,,226970875.16,,星期二,,2015-03-30,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '69', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,8,1,1,8,69.0,100000.0,2,3,3,2,3,0,2,20.0,7.0,2.0,5.0,-2.0,-1.0,1,0,0,0,0,0,0,0
15026,2015-01-26,8 3 3 2 7,,8 3 3 2 7,,10382752.0,,228958833.9,,星期一,,2015-03-27,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '437', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,3,3,2,7,437.0,100000.0,3,2,3,2,3,0,2,23.0,6.0,2.0,3.0,0.0,0.0,2,0,0,0,0,0,0,0
15025,2015-01-25,3 8 1 1 9,,3 8 1 1 9,,9256510.0,,267571285.42,,星期日,,2015-03-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '52', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,8,1,1,9,52.0,100000.0,4,1,3,2,3,0,2,22.0,8.0,1.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0
15024,2015-01-24,6 0 6 1 0,,6 0 6 1 0,,10261528.0,,268235595.52,,星期六,,2015-03-25,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '39', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,0,6,1,0,39.0,100000.0,1,4,3,2,3,2,0,13.0,6.0,1.0,0.0,4.0,-1.0,1,0,0,0,0,0,0,0
15023,2015-01-23,4 9 6 8 4,,4 9 6 8 4,,10888330.0,,267107446.8,,星期五,,2015-03-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '24', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,9,6,8,4,24.0,100000.0,1,4,2,3,0,3,2,31.0,5.0,3.0,5.0,-3.0,1.0,1,0,1,0,0,0,0,0
15022,2015-01-22,7 5 8 9 4,,7 5 8 9 4,,9964128.0,,264172165.1,,星期四,,2015-03-23,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '121', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,5,8,9,4,121.0,100000.0,3,2,1,4,0,2,3,33.0,5.0,2.0,2.0,1.0,1.0,1,1,0,0,1,0,0,0
15021,2015-01-21,3 3 9 5 2,,3 3 9 5 2,,10003136.0,,271389742.38,,星期三,,2015-03-23,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '80', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,3,9,5,2,80.0,100000.0,4,1,3,2,3,1,1,22.0,7.0,1.0,4.0,0.0,2.0,1,1,0,0,0,0,0,0
15020,2015-01-20,2 1 6 6 2,,2 1 6 6 2,,9913960.0,,274488205.74,,星期二,,2015-03-23,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '19', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,1,6,6,2,19.0,100000.0,1,4,3,2,3,2,0,17.0,5.0,2.0,2.0,1.0,-1.0,1,0,0,0,0,0,0,0
15019,2015-01-19,9 1 4 8 6,,9 1 4 8 6,,9362584.0,,271530365.34,,星期一,,2015-03-20,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '35', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,1,4,8,6,35.0,100000.0,2,3,2,3,1,2,2,28.0,8.0,3.0,2.0,0.0,3.0,1,0,1,0,0,0,0,0
15018,2015-01-18,8 3 1 1 6,,8 3 1 1 6,,9121784.0,,270442699.18,,星期日,,2015-03-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '27', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,3,1,1,6,27.0,100000.0,3,2,3,2,3,1,1,19.0,7.0,1.0,3.0,1.0,0.0,0,2,0,0,0,0,0,0
15017,2015-01-17,8 8 0 0 5,,8 8 0 0 5,,9531208.0,,268673025.02,,星期六,,2015-03-18,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '87', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,8,0,0,5,87.0,100000.0,1,4,2,3,2,1,2,21.0,8.0,2.0,3.0,0.0,-1.0,0,0,0,0,0,0,0,0
15016,2015-01-16,2 9 0 8 4,,2 9 0 8 4,,10826582.0,,272702733.1,,星期五,,2015-03-17,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '33', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,9,0,8,4,33.0,100000.0,1,4,3,2,2,1,2,23.0,9.0,2.0,4.0,-1.0,4.0,1,0,1,0,0,0,0,0
15015,2015-01-15,8 4 5 4 1,,8 4 5 4 1,,10018462.0,,270697707.92,,星期四,,2015-03-16,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,4,5,4,1,13.0,100000.0,2,3,3,2,1,3,1,22.0,7.0,1.0,5.0,-1.0,0.0,1,0,0,0,0,0,0,0
15014,2015-01-14,4 0 3 7 2,,4 0 3 7 2,,9737956.0,,267088661.54,,星期三,,2015-03-16,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,0,3,7,2,14.0,100000.0,2,3,4,1,3,1,1,16.0,7.0,4.0,3.0,-2.0,2.0,0,1,0,0,1,0,0,0
15013,2015-01-13,4 1 2 0 7,,4 1 2 0 7,,9891728.0,,263717063.1,,星期二,,2015-03-16,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,1,2,0,7,14.0,100000.0,2,3,4,1,3,1,1,14.0,7.0,1.0,1.0,3.0,3.0,0,1,0,0,1,0,0,0
15012,2015-01-12,8 6 4 9 6,,8 6 4 9 6,,9873752.0,,260270116.38,,星期一,,2015-03-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '16', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,6,4,9,6,16.0,100000.0,1,4,1,4,0,3,2,33.0,5.0,2.0,2.0,1.0,1.0,1,2,0,0,0,0,0,0
15011,2015-01-11,3 1 8 2 6,,3 1 8 2 6,,10044874.0,,257031977.9,,星期日,,2015-03-12,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '86', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,1,8,2,6,86.0,100000.0,2,3,3,2,3,1,1,20.0,7.0,3.0,2.0,0.0,3.0,0,1,0,0,1,0,0,0
15010,2015-01-10,8 6 2 2 6,,8 6 2 2 6,,9397088.0,,260709989.64,,星期六,,2015-03-11,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '33', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,6,2,2,6,33.0,100000.0,0,5,2,3,2,2,1,24.0,6.0,0.0,5.0,0.0,-1.0,0,1,0,0,0,0,0,0
15009,2015-01-09,5 7 4 9 1,,5 7 4 9 1,,10770124.0,,259405416.52,,星期五,,2015-03-10,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '114', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,4,9,1,114.0,100000.0,4,1,2,3,1,2,2,26.0,8.0,1.0,5.0,-1.0,3.0,1,0,1,0,0,0,0,0
15008,2015-01-08,6 1 3 8 2,,6 1 3 8 2,,9665900.0,,265528055.76,,星期四,,2015-03-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '26', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,1,3,8,2,26.0,100000.0,2,3,3,2,3,1,1,20.0,7.0,1.0,3.0,1.0,3.0,0,1,0,0,1,0,0,0
15007,2015-01-07,0 3 9 3 3,,0 3 9 3 3,,9934904.0,,263391764.76,,星期三,,2015-03-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '16', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,3,9,3,3,16.0,100000.0,4,1,4,1,4,0,1,18.0,9.0,1.0,4.0,0.0,-1.0,0,0,0,0,0,0,0,0
15006,2015-01-06,9 4 7 8 6,,9 4 7 8 6,,9834624.0,,260123661.8,,星期二,,2015-03-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '50', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,7,8,6,50.0,100000.0,2,3,1,4,0,2,3,34.0,5.0,2.0,3.0,0.0,1.0,0,1,0,1,0,0,0,0
15005,2015-01-05,6 9 3 9 6,,6 9 3 9 6,,10022278.0,,260304696.04,,星期一,,2015-03-06,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '225', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,9,3,9,6,225.0,100000.0,3,2,1,4,1,2,2,33.0,6.0,0.0,3.0,2.0,-2.0,0,0,0,0,0,0,0,0
15004,2015-01-04,1 4 2 8 2,,1 4 2 8 2,,9560430.0,,277893779.82,,星期日,,2015-03-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '44', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,4,2,8,2,44.0,100000.0,1,4,4,1,3,1,1,17.0,7.0,2.0,3.0,0.0,2.0,1,1,0,0,0,0,0,0
15003,2015-01-03,5 2 4 7 2,,5 2 4 7 2,,9115080.0,,277609169.12,,星期六,,2015-03-04,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '92', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,4,7,2,92.0,100000.0,2,3,3,2,2,2,1,20.0,5.0,2.0,2.0,1.0,0.0,1,2,0,0,0,0,0,0
15002,2015-01-02,7 4 9 8 4,,7 4 9 8 4,,9592328.0,,282342779.92,,星期五,,2015-03-03,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,4,9,8,4,34.0,100000.0,2,3,2,3,0,2,3,32.0,5.0,3.0,3.0,-1.0,1.0,0,0,0,0,1,0,0,0
15001,2015-01-01,3 9 7 4 0,,3 9 7 4 0,,8713118.0,,281042539.2,,星期四,,2015-01-01,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,9,7,4,0,14.0,100000.0,3,2,3,2,2,1,2,23.0,9.0,1.0,4.0,0.0,4.0,1,1,0,0,0,0,0,0
14357,2014-12-31,3 6 2 8 5,,3 6 2 8 5,,9906890.0,,278173111.38,,星期三,,2015-03-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '38', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,6,2,8,5,38.0,100000.0,2,3,2,3,2,2,1,24.0,6.0,2.0,3.0,0.0,2.0,2,2,0,0,0,0,0,0
14356,2014-12-30,7 8 6 8 9,,7 8 6 8 9,,9679836.0,,277118735.28,,星期二,,2015-03-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '22', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,8,6,8,9,22.0,100000.0,2,3,0,5,0,1,4,38.0,3.0,1.0,3.0,1.0,-1.0,1,0,0,0,1,0,0,0
14355,2014-12-29,9 5 0 0 0,,9 5 0 0 0,,9837816.0,,274575615.64,,星期一,,2015-02-27,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '62', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,5,0,0,0,62.0,100000.0,2,3,3,2,3,1,1,14.0,9.0,3.0,2.0,0.0,-1.0,0,0,0,0,0,0,0,0
14354,2014-12-28,0 6 9 5 8,,0 6 9 5 8,,9168476.0,,275955085.8,,星期日,,2015-02-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '6', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,6,9,5,8,6.0,100000.0,2,3,1,4,1,2,2,28.0,9.0,2.0,2.0,1.0,4.0,2,1,0,0,0,0,0,0
14353,2014-12-27,3 5 5 6 5,,3 5 5 6 5,,9063432.0,,272062532.56,,星期六,,2015-02-25,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '51', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,5,5,6,5,51.0,100000.0,4,1,1,4,1,4,0,24.0,3.0,1.0,3.0,1.0,-1.0,1,1,0,0,0,0,0,0
